subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
21,0.634592,0.104268,6888,6,5
11,0.538496,0.056221,6329,4,4
10,0.523552,0.048749,6270,6,5
10,0.526290,0.050118,6368,2,3
21,0.641573,0.107759,7817,6,5
28,0.704329,0.139137,8039,4,4
9,0.517540,0.045743,6242,4,4
9,0.512485,0.043215,5950,4,4
8,0.508010,0.040978,5959,4,4
17,0.598301,0.086123,6583,4,4
22,0.647149,0.110547,6727,4,4
15,0.576885,0.075415,6299,4,4
10,0.530016,0.051981,6521,2,3
14,0.569105,0.071525,6850,6,5
17,0.601073,0.087509,6735,4,4
17,0.598428,0.086187,6997,4,4
10,0.529459,0.051702,6990,6,5
12,0.550736,0.062341,6552,4,4
8,0.508814,0.041380,6488,6,5
16,0.590184,0.082065,7107,4,4
24,0.668081,0.121013,8048,2,3
19,0.622791,0.098368,6685,4,4
7,0.497244,0.035595,6298,6,5
8,0.505900,0.039923,6515,4,4
19,0.614557,0.094251,6927,4,4
19,0.622046,0.097996,7496,4,4
17,0.595492,0.084719,7406,6,5
9,0.513523,0.043734,6715,4,4
9,0.519382,0.046664,6815,6,5
19,0.620643,0.097294,7087,2,3
13,0.560867,0.067406,7475,4,4
15,0.575404,0.074674,7484,4,4
10,0.526708,0.050326,6821,4,4
9,0.521212,0.047579,6800,4,4
10,0.525265,0.049605,7061,4,4
17,0.597302,0.085624,7505,6,5
24,0.671914,0.122930,8491,4,4
12,0.545396,0.059671,7247,4,4
6,0.487082,0.030513,6969,4,4
14,0.567647,0.070796,7604,4,3
14,0.566277,0.070111,7758,4,4
16,0.592099,0.083022,7771,4,4
10,0.523611,0.048778,7190,4,3
12,0.543321,0.058633,7503,4,4
10,0.530243,0.052094,7866,4,3
18,0.604025,0.088985,7918,4,4
23,0.662974,0.118459,8536,2,3
10,0.524574,0.049260,7323,4,4
11,0.536038,0.054991,7207,5,4
16,0.589107,0.081526,7774,5,4
21,0.643389,0.108667,7979,4,4
17,0.597746,0.085846,7329,5,4
10,0.528029,0.050987,6959,4,4
9,0.517859,0.045902,7135,4,4
22,0.648087,0.111016,7446,2,3
36,0.790894,0.182419,11551,4,4
18,0.604969,0.089457,7760,4,4
11,0.539078,0.056512,7752,2,3
10,0.530784,0.052365,7695,6,5
35,0.779672,0.176809,12016,4,4
47,1.076675,0.325310,13282,4,4
17,0.598923,0.086434,7500,4,4
15,0.582066,0.078006,7626,2,3
10,0.523878,0.048911,7834,6,5
25,0.677128,0.125537,8145,4,4
36,0.793525,0.183735,11009,6,5
19,0.613818,0.093881,8726,2,3
13,0.561292,0.067618,8412,4,4
12,0.545994,0.059970,8123,6,5
37,0.797540,0.185743,11561,6,5
35,0.782366,0.178156,11267,2,3
13,0.554232,0.064089,7847,4,4
10,0.523548,0.048747,7927,4,4
15,0.576397,0.075171,7771,4,4
24,0.673410,0.123678,8737,4,3
31,0.742984,0.158464,9524,4,3
27,0.704223,0.139084,10053,4,4
12,0.542952,0.058449,8101,4,4
9,0.518110,0.046028,7989,4,4
20,0.626324,0.100135,8577,4,3
8,0.510066,0.042006,8524,2,3
24,0.669705,0.121825,8853,4,4
19,0.620102,0.097024,8087,6,5
13,0.556039,0.064992,8165,4,4
14,0.568629,0.071287,8277,4,4
16,0.585073,0.079509,8573,2,3
15,0.582067,0.078006,8678,6,5
24,0.673427,0.123686,9229,6,5
13,0.559757,0.066851,8027,4,4
15,0.579011,0.076478,8749,2,3
20,0.630619,0.102282,9696,4,4
24,0.668102,0.121024,10030,4,4
16,0.588228,0.081087,9696,4,4
16,0.587452,0.080699,9294,4,4
16,0.590803,0.082374,9517,2,3
24,0.665862,0.119904,11566,4,4
23,0.657556,0.115751,9877,4,4
11,0.539075,0.056510,9667,4,4
9,0.514849,0.044397,9468,5,4
18,0.611688,0.092817,9463,5,4
19,0.615221,0.094583,9301,4,4
28,0.712547,0.143246,9113,4,4
30,0.729928,0.151937,11477,4,4
15,0.580227,0.077086,7904,5,4
19,0.618416,0.096181,8034,4,4
24,0.673036,0.123491,8682,4,4
17,0.602868,0.088407,9008,4,4
15,0.573551,0.073748,8651,4,4
16,0.590143,0.082044,9072,2,3
19,0.623380,0.098662,9184,2,3
25,0.681525,0.127735,8908,4,4
24,0.664349,0.119147,9673,5,4
17,0.596079,0.085012,6845,4,4
9,0.519262,0.046604,6667,4,4
20,0.630684,0.102314,7259,4,4
21,0.636051,0.104998,8150,4,4
22,0.646462,0.110204,8259,4,4
12,0.548726,0.061336,7860,4,4
8,0.509020,0.041483,7906,4,4
14,0.568580,0.071263,8569,4,4
17,0.600342,0.087143,9033,4,4
19,0.622686,0.098316,8507,5,4
6,0.490941,0.032443,7959,4,4
9,0.518004,0.045975,8270,5,4
19,0.613863,0.093904,8843,4,4
17,0.601888,0.087917,8956,5,4
16,0.586617,0.080281,9060,4,4
13,0.554833,0.064389,8549,4,4
13,0.556310,0.065128,8316,4,4
21,0.640018,0.106982,8516,4,4
17,0.599200,0.086573,8265,4,4
21,0.636746,0.105345,7626,4,4
6,0.491437,0.032691,7059,4,4
7,0.500903,0.037424,7465,4,4
19,0.622123,0.098034,8417,4,4
20,0.629216,0.101581,8726,2,3
17,0.593622,0.083784,9087,4,4
14,0.564225,0.069085,8329,4,4
15,0.576214,0.075080,8590,4,4
22,0.651895,0.112920,8766,5,4
27,0.697671,0.135808,9405,2,3
23,0.659771,0.116858,8365,6,5
6,0.484832,0.029389,7635,4,4
13,0.555006,0.064475,8166,4,4
16,0.590979,0.082462,8662,7,5
17,0.596354,0.085150,9163,6,5
14,0.570534,0.072240,9237,4,4
8,0.509632,0.041789,8599,4,4
17,0.602585,0.088265,9264,2,3
14,0.566248,0.070097,9384,4,4
15,0.578463,0.076204,9581,6,5
13,0.560173,0.067059,8780,6,5
14,0.568761,0.071353,8739,4,4
10,0.530555,0.052250,8648,2,3
20,0.628940,0.101443,9151,6,5
33,0.758173,0.166059,12233,4,4
11,0.535212,0.054579,8379,4,4
9,0.519510,0.046728,8075,2,3
19,0.616642,0.095294,8628,4,4
26,0.686479,0.130212,10819,4,4
22,0.645431,0.109688,8690,2,3
10,0.530095,0.052020,8310,6,5
10,0.528052,0.050998,8358,4,4
28,0.714098,0.144022,10281,6,5
21,0.637886,0.105916,8872,4,4
13,0.553854,0.063900,8907,4,4
12,0.550991,0.062468,8307,4,4
13,0.560713,0.067329,8411,4,4
17,0.598736,0.086341,8884,5,4
21,0.637627,0.105786,8975,4,4
20,0.624176,0.099061,8552,4,4
9,0.514277,0.044111,8269,4,4
11,0.541071,0.057508,8666,4,4
25,0.677172,0.125558,9044,4,4
15,0.576907,0.075426,9176,4,4
18,0.605025,0.089485,9144,4,4
7,0.492229,0.033087,8059,2,3
12,0.542807,0.058376,8622,4,4
22,0.653460,0.113703,9000,4,4
18,0.611352,0.092649,9378,4,4
14,0.567772,0.070859,8909,4,4
9,0.516652,0.045299,8423,2,3
10,0.527494,0.050720,8512,4,4
22,0.653089,0.113517,9356,5,4
21,0.635134,0.104540,9998,4,4
10,0.528757,0.051351,9736,4,4
7,0.492487,0.033216,8883,5,4
15,0.576763,0.075354,9340,4,4
18,0.613084,0.093515,9202,4,4
23,0.656525,0.115235,8960,4,4
14,0.566085,0.070015,7249,5,4
10,0.531991,0.052968,7122,6,4
13,0.558583,0.066264,7205,6,5
17,0.597677,0.085811,7487,6,5
19,0.617522,0.095734,7395,6,5
13,0.556619,0.065282,6971,6,4
8,0.502261,0.038103,6808,4,4
17,0.597246,0.085596,7438,4,4
13,0.558547,0.066246,7646,4,4
26,0.692493,0.133219,7079,4,4
13,0.557019,0.065482,7182,4,4
10,0.530598,0.052272,7201,2,3
10,0.525590,0.049768,7104,4,4
17,0.598228,0.086087,7583,4,4
19,0.619786,0.096866,7683,4,4
17,0.597362,0.085654,7506,6,5
8,0.510482,0.042214,7120,4,4
13,0.559925,0.066935,7498,4,4
13,0.559186,0.066566,7656,4,4
24,0.670130,0.122038,7406,6,5
14,0.568332,0.071139,7140,6,5
11,0.533086,0.053516,7027,4,4
12,0.547303,0.060624,7299,2,3
17,0.598411,0.086178,7787,4,4
14,0.565929,0.069937,7277,4,4
11,0.538615,0.056280,6796,4,4
7,0.494912,0.034429,6712,4,4
12,0.549982,0.061964,7361,6,4
19,0.623077,0.098511,7568,4,4
19,0.617305,0.095625,7414,4,4
19,0.621542,0.097744,7019,2,3
12,0.550691,0.062318,6835,2,3
15,0.577502,0.075724,7028,2,3
14,0.565626,0.069786,7145,6,4
15,0.579614,0.076780,6938,4,4
13,0.556076,0.065011,6812,4,4
11,0.540750,0.057348,6800,4,4
13,0.556590,0.065268,6819,4,4
14,0.572528,0.073237,7043,4,4
17,0.595464,0.084705,6957,5,4
12,0.547314,0.060630,6438,5,4
8,0.505451,0.039698,6306,4,4
15,0.578187,0.076066,6902,5,4
27,0.698258,0.136102,8032,2,3
27,0.700440,0.137192,8429,5,4
9,0.516066,0.045006,6360,2,3
11,0.540261,0.057103,6474,4,4
17,0.600104,0.087024,6948,5,4
13,0.562728,0.068337,6870,4,4
19,0.622543,0.098244,6736,5,4
16,0.590085,0.082015,6448,5,4
20,0.624315,0.099130,6400,6,5
11,0.532924,0.053435,6551,2,3
20,0.632945,0.103445,6954,4,4
19,0.614874,0.094410,7525,6,5
11,0.534435,0.054190,6763,6,5
14,0.565961,0.069953,7015,6,5
16,0.588968,0.081456,7058,4,4
19,0.618922,0.096433,7235,2,3
21,0.633881,0.103913,7954,4,4
13,0.554165,0.064055,6488,6,4
13,0.556865,0.065405,6589,4,4
11,0.536545,0.055245,6675,4,4
16,0.587272,0.080608,6999,4,4
21,0.633941,0.103943,7083,4,4
15,0.573059,0.073502,6918,6,4
13,0.561459,0.067702,6969,4,4
17,0.602371,0.088158,7391,4,4
16,0.593057,0.083501,7590,4,4
21,0.638716,0.106330,8191,4,4
17,0.599993,0.086969,6699,5,4
11,0.542213,0.058079,6683,4,4
8,0.510209,0.042077,6759,5,4
18,0.608504,0.091225,7321,5,4
19,0.618238,0.096091,7419,4,4
16,0.586876,0.080411,6894,4,4
12,0.542966,0.058456,6832,4,4
19,0.615856,0.094901,7185,4,4
16,0.584441,0.079193,7236,2,3
20,0.626023,0.099984,7137,2,3
17,0.595721,0.084833,7011,7,5
13,0.556010,0.064978,6722,6,5
12,0.545495,0.059720,6845,4,4
16,0.589610,0.081777,7330,2,3
23,0.654390,0.114167,6940,4,4
12,0.551527,0.062736,6854,4,4
5,0.481895,0.027920,6481,2,3
13,0.562439,0.068192,6930,2,3
19,0.614466,0.094205,7172,4,4
23,0.656931,0.115438,7751,6,5
13,0.561191,0.067568,6479,6,5
10,0.527103,0.050524,6402,2,3
10,0.526416,0.050181,6721,2,3
20,0.626045,0.099995,7206,2,3
17,0.599193,0.086569,7551,4,4
21,0.637283,0.105614,7409,2,3
13,0.554883,0.064414,7033,7,5
14,0.568800,0.071372,7433,4,4
21,0.636718,0.105332,7500,2,3
30,0.727691,0.150818,10755,6,5
13,0.559075,0.066510,6763,6,5
12,0.549606,0.061776,6724,4,4
10,0.525425,0.049685,6724,6,5
19,0.621738,0.097842,7247,6,5
23,0.659853,0.116899,8491,4,4
16,0.583248,0.078597,7348,6,5
7,0.493645,0.033795,6911,5,4
18,0.604771,0.089358,7176,5,4
24,0.667553,0.120749,8460,4,4
28,0.708633,0.141289,8554,4,4
13,0.554458,0.064202,6618,5,4
11,0.542105,0.058025,6532,4,4
8,0.511053,0.042499,6736,5,4
21,0.633829,0.103887,6931,2,3
19,0.620432,0.097188,7159,5,4
16,0.584431,0.079188,6734,4,4
18,0.612416,0.093180,6593,4,4
26,0.689309,0.131627,9248,2,3
37,0.801989,0.187967,10883,4,4
39,0.823441,0.198693,10713,4,4
24,0.671261,0.122603,6958,4,4
30,0.730043,0.151994,8032,5,4
21,0.642776,0.108361,7170,4,4
24,0.668913,0.121429,8199,4,4
22,0.649386,0.111665,7631,4,4
17,0.598939,0.086442,7657,4,4
11,0.539080,0.056512,7047,4,4
27,0.701171,0.137558,9675,5,4
27,0.701794,0.137870,9549,4,4
41,0.837307,0.205626,11075,5,4
20,0.627271,0.100608,7843,4,4
13,0.556076,0.065011,6709,4,4
11,0.541580,0.057762,6609,4,4
26,0.694000,0.133973,8633,4,4
32,0.747486,0.160716,10817,4,4
20,0.630559,0.102252,7014,4,4
12,0.545058,0.059502,6615,4,4
33,0.755722,0.164834,10593,4,4
32,0.753340,0.163643,10175,4,4
32,0.753899,0.163922,11076,4,4
14,0.567243,0.070594,6279,4,4
11,0.536563,0.055254,6156,4,4
19,0.621235,0.097590,6330,4,4
22,0.650778,0.112362,6698,4,4
24,0.668229,0.121087,8342,4,4
19,0.620974,0.097460,6907,2,3
13,0.561405,0.067675,6680,6,5
37,0.799031,0.186488,12355,6,5
27,0.700598,0.137272,9880,4,4
25,0.680903,0.127424,9157,4,4
18,0.603384,0.088664,6294,2,3
16,0.586673,0.080309,5886,2,3
22,0.650088,0.112016,6213,4,4
43,0.863430,0.218688,11533,4,4
42,0.848295,0.211120,12718,4,4
15,0.580252,0.077098,6226,4,4
11,0.541844,0.057895,6182,4,4
31,0.744437,0.159191,11450,4,4
24,0.671742,0.122844,8516,4,4
23,0.661233,0.117589,7328,4,4
13,0.556315,0.065130,6129,4,4
12,0.551293,0.062619,6130,4,4
23,0.659763,0.116854,8209,4,4
44,0.870902,0.222423,12506,4,4
30,0.724878,0.149412,9349,4,4
16,0.585918,0.079931,6224,4,4
11,0.533191,0.053568,6321,6,5
29,0.718781,0.146363,9487,2,3
38,0.812077,0.193011,11678,2,3
15,0.577271,0.075608,6409,4,4
12,0.543613,0.058779,6323,4,4
9,0.515379,0.044662,6232,4,4
10,0.523189,0.048567,6316,6,4
20,0.625389,0.099667,7761,4,4
15,0.577637,0.075791,6812,4,4
14,0.567134,0.070540,6469,5,4
11,0.536732,0.055339,6626,5,4
16,0.592573,0.083259,7154,5,4
15,0.576571,0.075258,7280,4,4
20,0.629705,0.101825,7142,4,4
13,0.559145,0.066545,6654,4,4
12,0.544248,0.059097,6808,2,3
8,0.511247,0.042596,7182,4,4
25,0.676805,0.125375,7678,4,4
16,0.586355,0.080150,7749,2,3
10,0.531448,0.052697,7401,4,4
14,0.567901,0.070923,7394,4,4
21,0.639466,0.106706,7701,4,4
27,0.699321,0.136633,9482,4,4
31,0.740477,0.157211,9175,4,4
13,0.557953,0.065949,7644,5,4
11,0.537662,0.055804,7678,4,4
18,0.611200,0.092573,8207,4,4
24,0.668231,0.121088,8434,5,4
18,0.603773,0.088859,8531,4,4
11,0.535783,0.054864,8302,5,4
7,0.492588,0.033267,8137,4,4
27,0.703988,0.138966,9496,4,4
15,0.575841,0.074893,8936,4,4
20,0.629751,0.101848,8657,4,4
22,0.647686,0.110815,8216,4,4
13,0.555984,0.064965,8239,4,4
38,0.806115,0.190030,9622,4,4
44,0.875287,0.224616,9879,4,4
14,0.571531,0.072738,8376,5,4
11,0.537874,0.055910,8266,2,3
29,0.717448,0.145697,10182,4,4
19,0.613643,0.093794,8657,4,4
42,0.854476,0.214211,10825,4,4
20,0.630043,0.101994,7751,5,4
20,0.628280,0.101113,7557,5,4
12,0.550223,0.062084,7222,4,4
28,0.709282,0.141613,8392,5,4
31,0.736316,0.155131,9011,2,3
16,0.585113,0.079529,7352,4,4
17,0.596020,0.084983,6789,4,4
37,0.796030,0.184987,10462,2,3
33,0.759761,0.166853,8475,4,4
31,0.735754,0.154850,10034,4,4
20,0.624882,0.099414,6126,4,4
18,0.603888,0.088917,6149,4,4
12,0.551407,0.062676,5993,4,4
32,0.748727,0.161336,8388,5,4
33,0.762667,0.168306,10289,5,4
13,0.558390,0.066168,6139,4,4
9,0.518556,0.046251,5477,2,3
20,0.627825,0.100885,5978,2,3
20,0.625556,0.099751,6294,2,3
34,0.767725,0.170835,9531,4,4
15,0.575342,0.074644,6316,4,4
9,0.517607,0.045776,5935,4,4
16,0.583449,0.078697,5814,6,5
29,0.723465,0.148705,8734,4,4
43,0.865564,0.219755,10327,6,5
19,0.613464,0.093705,6592,2,3
8,0.508362,0.041154,6325,4,4
11,0.541021,0.057483,6726,4,4
21,0.638006,0.105975,6852,4,4
19,0.623131,0.098538,7140,4,4
14,0.566312,0.070129,7187,2,3
18,0.603694,0.088819,7075,6,5
10,0.531483,0.052714,7056,6,5
26,0.685917,0.129931,7466,2,3
37,0.798303,0.186124,10275,4,4
21,0.640796,0.107370,7795,6,5
12,0.551142,0.062544,7650,4,4
16,0.586971,0.080458,7679,4,4
20,0.624323,0.099134,8011,4,4
21,0.636056,0.105001,8638,4,4
30,0.729164,0.151555,8741,4,4
14,0.563797,0.068871,8134,2,3
10,0.524299,0.049122,7915,5,4
12,0.551372,0.062658,7880,4,4
28,0.705023,0.139484,9069,4,4
23,0.663633,0.118789,8468,5,4
12,0.552727,0.063336,8411,4,4
12,0.551270,0.062608,8283,4,4
25,0.675844,0.124895,8564,4,4
30,0.734400,0.154173,10925,4,4
22,0.652045,0.112995,8270,4,4
9,0.516808,0.045376,8046,4,4
11,0.540814,0.057379,8133,4,4
15,0.580629,0.077287,8424,5,4
28,0.712083,0.143014,8421,2,3
32,0.748258,0.161102,9870,4,4
15,0.573747,0.073846,7997,4,4
16,0.588849,0.081397,7758,5,4
15,0.579242,0.076593,7525,4,4
30,0.734311,0.154128,9561,2,3
29,0.715671,0.144808,8994,4,4
10,0.528827,0.051386,6864,6,5
6,0.484254,0.029100,6223,4,4
15,0.575909,0.074927,6653,4,4
26,0.690384,0.132165,10305,4,4
32,0.754223,0.164084,10461,2,3
12,0.552562,0.063254,6898,2,3
8,0.502476,0.038211,6396,2,3
16,0.589862,0.081904,6792,6,5
19,0.616050,0.094997,6840,6,5
19,0.615919,0.094932,6647,2,3
20,0.630839,0.102392,6715,4,4
8,0.510381,0.042163,6520,6,5
7,0.502220,0.038083,6331,4,4
26,0.687172,0.130559,7864,2,3
28,0.709011,0.141478,9488,4,4
8,0.511276,0.042611,6515,4,4
6,0.486528,0.030237,6161,4,4
19,0.615790,0.094868,7073,5,4
17,0.598079,0.086012,7046,2,3
21,0.643459,0.108702,7191,4,4
29,0.722040,0.147992,7803,4,4
13,0.562445,0.068195,7100,5,4
13,0.558516,0.066231,7443,2,3
34,0.773971,0.173958,10967,4,4
29,0.716377,0.145161,10407,4,4
10,0.527906,0.050926,7969,4,4
8,0.508428,0.041186,7512,4,4
9,0.519305,0.046625,7858,5,4
23,0.662400,0.118172,8267,4,4
18,0.604735,0.089340,8382,4,4
11,0.539722,0.056834,8036,5,4
17,0.602497,0.088221,7753,2,3
11,0.533204,0.053575,7803,2,3
29,0.724109,0.149027,9126,4,4
19,0.617445,0.095695,8468,4,4
21,0.638956,0.106451,8117,4,4
9,0.519002,0.046474,7945,4,4
9,0.516049,0.044997,7827,5,4
20,0.629083,0.101514,8283,4,4
13,0.555932,0.064939,8220,5,4
10,0.529484,0.051715,7861,4,3
20,0.626915,0.100430,7454,4,3
11,0.533739,0.053842,7279,4,4
44,0.871597,0.222771,11976,4,4
20,0.632603,0.103274,7551,2,3
13,0.558281,0.066113,7216,4,3
14,0.565174,0.069560,7285,4,4
9,0.519251,0.046598,7588,5,4
30,0.730156,0.152050,8043,5,4
29,0.715109,0.144527,9349,5,4
20,0.629461,0.101703,7518,4,4
14,0.570409,0.072177,7381,4,4
7,0.494453,0.034199,7200,4,4
12,0.548285,0.061115,7961,4,4
22,0.652110,0.113028,8495,5,4
28,0.706812,0.140378,8930,4,4
16,0.590504,0.082224,8504,5,4
14,0.566661,0.070303,8465,4,4
7,0.497921,0.035933,8168,4,4
20,0.626719,0.100332,8770,4,4
18,0.607704,0.090824,8466,5,4
16,0.591490,0.082718,8309,4,4
9,0.513855,0.043900,7740,4,4
9,0.521691,0.047818,7877,4,4
18,0.608179,0.091062,8351,4,4
19,0.617892,0.095918,8288,4,4
16,0.589767,0.081856,8020,4,4
16,0.588461,0.081203,8056,5,4
11,0.539727,0.056836,8093,2,3
32,0.748799,0.161372,9895,4,4
18,0.611854,0.092900,7967,5,4
19,0.620305,0.097125,7591,4,4
16,0.592232,0.083089,7834,4,4
41,0.836176,0.205061,11262,5,4
38,0.813478,0.193712,10183,4,4
32,0.754030,0.163988,8562,4,4
34,0.771923,0.172934,10759,5,4
16,0.590362,0.082153,8647,4,4
47,1.074247,0.324096,11803,4,4
21,0.641565,0.107755,8697,4,4
41,0.843659,0.208802,11124,4,4
21,0.641218,0.107582,8596,4,4
28,0.710358,0.142152,8773,5,4
36,0.793129,0.183537,10596,5,4
20,0.628024,0.100985,8239,5,4
23,0.656554,0.115250,8376,5,4
14,0.563938,0.068942,8727,4,4
21,0.635548,0.104746,8595,4,4
34,0.768844,0.171395,8482,4,4
22,0.645194,0.109570,7965,4,3
24,0.670979,0.122462,7975,4,3
11,0.539700,0.056823,7516,4,3
40,0.832029,0.202987,10771,4,4
44,0.874904,0.224425,12194,4,3
12,0.549594,0.061770,7518,5,4
15,0.578314,0.076130,8005,4,4
12,0.544069,0.059007,8413,4,4
43,0.862418,0.218182,11374,4,4
19,0.619013,0.096479,8119,5,4
24,0.673082,0.123514,7995,5,4
13,0.561776,0.067861,8038,4,4
45,0.876046,0.224996,11972,4,4
27,0.701392,0.137669,9389,4,4
15,0.579161,0.076553,9371,4,4
22,0.650375,0.112160,8820,4,4
10,0.532464,0.053204,8584,2,3
14,0.572479,0.073212,8697,5,4
46,1.053386,0.313665,11529,4,4
28,0.709599,0.141772,9582,5,4
14,0.567007,0.070476,7956,5,4
10,0.532017,0.052981,7816,4,4
35,0.782254,0.178100,10710,4,4
49,1.114221,0.344083,13645,4,4
21,0.642106,0.108026,7956,4,4
14,0.562843,0.068394,7527,4,4
7,0.498773,0.036359,7781,4,4
11,0.540023,0.056984,8284,4,4
16,0.587759,0.080852,8401,4,4
32,0.745239,0.159592,10232,2,3
30,0.731461,0.152703,11345,2,3
16,0.590586,0.082265,7594,2,3
16,0.591968,0.082956,8033,4,4
20,0.625849,0.099897,8119,4,4
17,0.596904,0.085425,7991,6,5
14,0.569495,0.071720,7993,4,4
13,0.560030,0.066988,8411,4,4
17,0.602585,0.088265,8748,6,5
18,0.607783,0.090864,8617,4,4
18,0.609878,0.091911,8417,4,4
18,0.605541,0.089743,8242,6,5
14,0.570245,0.072095,8006,4,4
16,0.591290,0.082618,8437,4,4
24,0.664202,0.119074,8834,6,5
19,0.616790,0.095368,8800,4,4
16,0.590721,0.082333,8867,4,4
15,0.578427,0.076186,8809,4,4
26,0.687264,0.130605,9590,4,4
17,0.600868,0.087407,10358,5,4
18,0.611111,0.092528,10604,4,4
13,0.557204,0.065575,10738,4,4
25,0.677566,0.125756,11157,2,3
16,0.587262,0.080603,11506,4,4
22,0.649903,0.111924,11573,4,4
26,0.686696,0.130320,11084,4,4
16,0.583045,0.078495,10923,2,3
9,0.518418,0.046181,10872,4,4
28,0.711616,0.142780,11272,4,4
32,0.754523,0.164234,11026,5,4
28,0.705516,0.139731,10242,4,4
19,0.619056,0.096500,10006,4,3
32,0.745688,0.159817,10999,4,4
29,0.723909,0.148927,10572,4,3
34,0.771531,0.172738,11173,4,4
27,0.697327,0.135636,10973,4,3
27,0.699465,0.136705,11037,4,3
20,0.625240,0.099593,9853,4,3
22,0.649110,0.111528,9735,4,4
33,0.757366,0.165655,11424,5,4
28,0.706756,0.140351,10067,5,4
18,0.605276,0.089611,9893,4,4
22,0.645108,0.109527,9656,4,4
29,0.722171,0.148058,10484,4,4
24,0.670045,0.121995,9746,4,4
14,0.567619,0.070782,9368,4,4
12,0.552234,0.063090,9752,4,4
20,0.626736,0.100340,9727,5,4
30,0.728424,0.151184,9567,4,4
23,0.657882,0.115914,9478,5,4
27,0.701440,0.137693,10219,4,4
13,0.558993,0.066469,9216,4,4
28,0.713654,0.143800,10283,4,4
16,0.585207,0.079576,9313,4,4
29,0.719584,0.146765,10919,4,4
12,0.546899,0.060422,8975,4,4
11,0.538864,0.056405,8866,5,4
20,0.630310,0.102128,9058,4,4
13,0.561385,0.067665,8904,4,4
17,0.596702,0.085324,8971,4,4
17,0.596013,0.084979,8809,6,5
15,0.580093,0.077019,8859,4,4
24,0.663903,0.118924,8870,4,4
18,0.604294,0.089119,8828,4,4
23,0.655885,0.114915,9304,4,4
23,0.655847,0.114896,8677,6,5
10,0.526712,0.050329,8668,6,5
28,0.705692,0.139819,10772,4,4
17,0.593619,0.083782,9259,4,4
18,0.603244,0.088595,8903,4,4
14,0.569296,0.071621,8571,4,4
9,0.519652,0.046798,8221,4,4
19,0.615709,0.094827,8543,4,4
12,0.548512,0.061228,8685,4,4
19,0.621957,0.097951,8286,5,4
15,0.579674,0.076810,7830,5,4
10,0.528278,0.051111,7798,5,4
22,0.644992,0.109468,8545,4,4
16,0.591877,0.082911,8435,4,4
30,0.726005,0.149975,9398,4,4
16,0.585092,0.079518,8738,5,4
11,0.534645,0.054295,8227,5,4
16,0.590347,0.082146,8617,4,4
17,0.596830,0.085387,8964,4,4
18,0.605239,0.089592,8218,4,4
13,0.559261,0.066603,7781,4,4
12,0.550627,0.062286,7572,4,4
16,0.592416,0.083181,7847,4,4
19,0.619136,0.096541,7740,4,3
15,0.581753,0.077849,7681,4,4
18,0.606503,0.090224,7795,5,4
10,0.525176,0.049561,7389,5,4
20,0.623483,0.098714,7816,4,4
15,0.574724,0.074335,7753,4,4
21,0.641040,0.107493,7975,4,4
12,0.551741,0.062843,7494,4,4
6,0.486031,0.029988,6903,5,4
21,0.641660,0.107803,7762,5,4
19,0.614960,0.094452,8325,4,4
20,0.630269,0.102107,7842,4,4
17,0.594812,0.084379,7794,4,4
12,0.543454,0.058700,7504,5,4
16,0.583885,0.078915,7946,5,4
24,0.666759,0.120352,8540,5,4
30,0.728631,0.151288,9997,4,4
16,0.591042,0.082494,7885,5,4
6,0.484190,0.029068,7083,4,4
24,0.672064,0.123004,7830,2,3
22,0.653686,0.113816,7849,2,3
14,0.564598,0.069271,7967,2,3
19,0.619698,0.096821,7784,4,4
10,0.530670,0.052307,7460,4,4
16,0.585472,0.079709,7704,2,3
23,0.657587,0.115766,8022,4,4
21,0.639132,0.106539,8247,4,4
13,0.562733,0.068339,7706,5,4
8,0.512076,0.043011,7119,4,4
24,0.668187,0.121066,8511,4,4
15,0.575147,0.074546,7558,4,4
16,0.583379,0.078662,7503,5,4
18,0.604588,0.089266,7427,4,4
9,0.521632,0.047789,7069,5,4
17,0.602372,0.088158,7520,5,4
34,0.773516,0.173731,10789,4,4
22,0.652196,0.113071,7954,5,4
23,0.662900,0.118423,8699,4,4
10,0.528425,0.051185,7479,4,4
15,0.578854,0.076400,7982,4,4
14,0.564058,0.069002,8016,4,4
20,0.625678,0.099812,8048,4,4
13,0.556464,0.065205,8081,5,4
9,0.520760,0.047353,7448,4,4
10,0.526299,0.050122,7852,4,4
25,0.680569,0.127257,9996,5,4
16,0.586192,0.080069,8120,4,4
17,0.596318,0.085132,7842,4,4
19,0.614620,0.094283,7916,4,4
26,0.693819,0.133882,12107,4,4
30,0.731736,0.152841,9048,4,4
42,0.852036,0.212991,11380,4,4
23,0.662666,0.118306,8567,4,4
17,0.593874,0.083910,8710,5,4
23,0.659805,0.116875,8767,4,4
57,1.262164,0.418054,13694,4,4
47,1.071419,0.322682,11864,4,4
28,0.710423,0.142184,9605,4,4
15,0.582213,0.078079,8640,4,4
24,0.670056,0.122001,8607,4,4
46,1.062349,0.318147,12198,4,4
53,1.189100,0.381523,13212,4,4
32,0.752757,0.163351,9636,4,4
19,0.614573,0.094259,8604,4,4
14,0.570874,0.072410,8260,4,4
41,0.836199,0.205072,12265,4,4
42,0.846851,0.210398,12282,4,4
20,0.627716,0.100830,8479,5,4
