subframe_nums,imu_acc_noise_std,imu_gyr_noise_std,pts_used,opt_iter_count,rematch_num
10,0.132384,0.049752,9325,4,3
12,0.157354,0.062237,7067,4,3
8,0.110672,0.038896,4620,4,3
9,0.123902,0.045511,6386,4,3
11,0.146233,0.056677,11032,4,3
8,0.114978,0.041049,10813,4,3
9,0.121295,0.044208,9629,4,3
5,0.088638,0.027879,8511,4,3
5,0.088567,0.027844,10090,4,3
5,0.083359,0.025240,11020,4,3
7,0.105712,0.036416,11147,4,3
3,0.068466,0.017793,10706,4,4
3,0.063763,0.015442,8774,4,3
2,0.059144,0.013132,6108,4,3
2,0.057901,0.012511,4452,4,4
2,0.058765,0.012943,3879,5,4
3,0.067104,0.017113,3384,4,4
4,0.073272,0.020196,2427,4,4
7,0.099823,0.033472,3646,5,4
8,0.116121,0.041621,6186,5,4
8,0.118418,0.042769,10542,5,3
